2025-04-23 15:28:16,941 INFO    StreamThr :160272 [internal.py:wandb_internal():83] W&B internal server running at pid: 160272, started at: 2025-04-23 15:28:16.940963
2025-04-23 15:28:32,195 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 4
2025-04-23 15:28:32,195 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 4
2025-04-23 15:28:32,195 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 4
2025-04-23 15:28:32,195 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 5
2025-04-23 15:28:32,195 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 5
2025-04-23 15:28:32,196 INFO    SenderThread:160272 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2025-04-23 15:28:32,196 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 5
2025-04-23 15:28:32,196 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 6
2025-04-23 15:28:32,196 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 6
2025-04-23 15:28:32,196 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 6
2025-04-23 15:28:32,389 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 7
2025-04-23 15:28:32,389 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 7
2025-04-23 15:28:32,389 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 7
2025-04-23 15:28:32,412 INFO    Thread-12 :160272 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/config.yaml
2025-04-23 15:28:32,412 INFO    Thread-12 :160272 [dir_watcher.py:_on_file_created():272] file/dir created: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/wandb-summary.json
2025-04-23 15:28:33,413 INFO    Thread-12 :160272 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/output.log
2025-04-23 15:28:34,688 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 8
2025-04-23 15:28:34,689 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 8
2025-04-23 15:28:34,690 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 8
2025-04-23 15:28:34,691 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 9
2025-04-23 15:28:34,691 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 9
2025-04-23 15:28:34,692 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 9
2025-04-23 15:28:34,692 INFO    SenderThread:160272 [dir_watcher.py:finish():359] shutting down directory watcher
2025-04-23 15:28:35,413 INFO    Thread-12 :160272 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/output.log
2025-04-23 15:28:35,414 INFO    SenderThread:160272 [dir_watcher.py:finish():389] scan: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files
2025-04-23 15:28:35,414 INFO    SenderThread:160272 [dir_watcher.py:finish():403] scan save: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/output.log output.log
2025-04-23 15:28:35,414 INFO    SenderThread:160272 [dir_watcher.py:finish():403] scan save: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/requirements.txt requirements.txt
2025-04-23 15:28:35,414 INFO    SenderThread:160272 [dir_watcher.py:finish():403] scan save: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/wandb-metadata.json wandb-metadata.json
2025-04-23 15:28:35,414 INFO    SenderThread:160272 [dir_watcher.py:finish():403] scan save: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/config.yaml config.yaml
2025-04-23 15:28:35,414 INFO    SenderThread:160272 [dir_watcher.py:finish():403] scan save: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/conda-environment.yaml conda-environment.yaml
2025-04-23 15:28:35,414 INFO    SenderThread:160272 [dir_watcher.py:finish():403] scan save: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/wandb-summary.json wandb-summary.json
2025-04-23 15:28:35,414 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 10
2025-04-23 15:28:35,414 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 10
2025-04-23 15:28:35,415 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 10
2025-04-23 15:28:35,415 INFO    SenderThread:160272 [file_pusher.py:finish():169] shutting down file pusher
2025-04-23 15:28:35,795 INFO    wandb-upload_1:160272 [upload_job.py:push():130] Uploaded file /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/requirements.txt
2025-04-23 15:28:35,862 INFO    wandb-upload_0:160272 [upload_job.py:push():130] Uploaded file /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/output.log
2025-04-23 15:28:36,399 INFO    wandb-upload_3:160272 [upload_job.py:push():130] Uploaded file /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/conda-environment.yaml
2025-04-23 15:28:36,424 INFO    wandb-upload_4:160272 [upload_job.py:push():130] Uploaded file /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/wandb-summary.json
2025-04-23 15:28:36,946 INFO    wandb-upload_2:160272 [upload_job.py:push():130] Uploaded file /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/files/config.yaml
2025-04-23 15:28:37,147 INFO    Thread-11 (_thread_body):160272 [sender.py:transition_state():582] send defer: 11
2025-04-23 15:28:37,147 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 11
2025-04-23 15:28:37,149 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 11
2025-04-23 15:28:37,149 INFO    SenderThread:160272 [file_pusher.py:join():175] waiting for file pusher
2025-04-23 15:28:37,150 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 12
2025-04-23 15:28:37,150 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 12
2025-04-23 15:28:37,151 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 12
2025-04-23 15:28:37,151 INFO    SenderThread:160272 [file_stream.py:finish():601] file stream finish called
2025-04-23 15:28:37,337 INFO    SenderThread:160272 [file_stream.py:finish():605] file stream finish is done
2025-04-23 15:28:37,338 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 13
2025-04-23 15:28:37,338 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 13
2025-04-23 15:28:37,340 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 13
2025-04-23 15:28:37,340 INFO    SenderThread:160272 [sender.py:transition_state():582] send defer: 14
2025-04-23 15:28:37,340 INFO    HandlerThread:160272 [handler.py:handle_request_defer():188] handle defer: 14
2025-04-23 15:28:37,340 INFO    SenderThread:160272 [sender.py:send_request_defer():578] handle sender defer: 14
2025-04-23 15:28:37,343 INFO    MainThread:160272 [wandb_run.py:_footer_history_summary_info():3956] rendering history
2025-04-23 15:28:37,343 INFO    MainThread:160272 [wandb_run.py:_footer_history_summary_info():3988] rendering summary
2025-04-23 15:28:37,343 INFO    MainThread:160272 [wandb_run.py:_footer_sync_info():3917] logging synced files
2025-04-23 15:28:37,343 INFO    HandlerThread:160272 [handler.py:finish():897] shutting down handler
2025-04-23 15:28:38,343 INFO    WriterThread:160272 [datastore.py:close():296] close: /home/thousig/fagproject/02466_project/wandb/run-20250423_152816-afzjz333/run-afzjz333.wandb
2025-04-23 15:28:38,344 INFO    SenderThread:160272 [sender.py:finish():1582] shutting down sender
2025-04-23 15:28:38,345 INFO    SenderThread:160272 [file_pusher.py:finish():169] shutting down file pusher
2025-04-23 15:28:38,345 INFO    SenderThread:160272 [file_pusher.py:join():175] waiting for file pusher
2025-04-23 15:28:38,344 INFO    MsgRouterThr:160272 [mailbox.py:close():129] Closing mailbox, abandoning 0 handles.
